review,label
royal blue yung inorder ko kaso pag dating black sana man lang nag update si seller na wala stock yung royal blue,0.0
sad to say pero kailangan ko mag rate items inorder ko isa lang dumating baket naman po ganun nag bayad naman po ako tama kung ako naka receive items diko siya tatanggapin kaso nasa work ako that time kaya di din alam nag receive sa bahay,0.0
basag ang panel panu naman kasi nilalagay ang product sa loob other item fix your packaging style rineremejuhan nalang para magamit,0.0
camel khaki ang order ko camel color ung dumating but the size is good dissapointed lang sa kulay kasi di nasunod nagsesend pa nang automatic message na we follow the order details di naman pala totoo,1.0
thankyou po sobrang ngusruhan ank ko ang bait pa ni mam seller,2.0
defective yung isang item defective,1.0
super ganda at all safe nung product ganda din mga freebies thankyou diko na na pic at vid sa sobrang excited,2.0
improve more yung isa di po naikot pag sa powerbank ikinabit pero umiikot po parehas kapag direct sa saksakan kuryente with the use of adaptor adapter salamuchall,1.0
nagorder ako isa kasabay inorder kong ceramic wallpaper para sana magamit namin pero wala dumating na ganitong item hassle ang pagrereklamo kaya sa ratings na lang idaan,0.0
photos and videos are not related maganda siya mabango kaso ang prob lang is wala siyang pang scoop akala ko meron but it okay magande texture niya kaso wala lang talagang pang scoop ang unhygienic lang for me,1.0
perfect po talaga medyo mabilis ngayon ha nauna pa ito dumating kisa mga nauna kong order thank you so much complete orders ko next time again keep safe,2.0
ang tagal rin dumating neto ko pa inorder tas ngayon lang dumating tyaka pangit damage sya sa bandang gilidran tyaka at front dinn ayoko na ulit mag order sa shop neto kahit mora pangit naman nung quality sana naman seller tingnan nyo muna bago ipa deliver,0.0
sakto sa presyo tamang tama tag lamig ngayon dito sa north bumili ako in case of emergency kahit walang sipon si baby pero sana di siya sipunin,2.0
good ambilis dumating order ko kumpleto naman silaa super ganda nito and lahat sila ay tumitinta bibili uli ako sa susunod hehe tenkyu seller at sa rider,2.0
one of order and received it after days super bilis dumating and was wrapped properly no damage can wait to it out on pillows mukha naman sulit automatic stars will use for at least till before christmas and will buy as gift for,2.0
time to order maganda tela at saka mura time to order maganda tela at saka mura time to order maganda tela at saka mura po,2.0
panget amoy kaya pala mura kesa sa ibang shop will not recommend this shop to buy perfume,0.0
kulang kulang ung pinadala saken wala po ung ice cube maker bakit nman ganun seller,0.0
super duper ganda fake nails nagustuhan cousin ko will order again seller for this cute stuff god bless po,2.0
nice thank shoppee at thank rin sa seller at sa rider ambilis dumating item ko nagustohan pamangkin ko give star,2.0
kumpleto po kaya lang naapipi po ung lalagyan make up brushes,1.0
early arrived thank you seller grabe napawow ako sa quality product mo gustong gusto anak kogod bless seller more sales to come at rider,2.0
napakabagal service kailangan mo pukpokin many times na follow up bago gawin ang mga crew ndi approachable need reiterate sa ginagawa nila such dissapointing experience eating at this,0.0
not worth it dalawa fan binili ko white and blue yung white gumagana pero yun blue na gusto anak ko umaandar pero wala namang hangin lumalabas sana bago ishipout paki test kung gumagana mura ko lang nabili sayang parin yun pera na pinang bili naman mapupulot yun,0.0
na received ko na po yung item all goods naman po wla namn syang sira bigyan ko 5star kasi ang bilis nya lang din dumating tas ang bilis lang din mag reply nung seller kaya thank you sa shop na toh,2.0
naeexcite ako nung dumating na yung parcel ko disappointed ako kasi walang protection yung parcel ko nasira tuloy yung eye shadow mabilis sya dumatin at nag ship mali din yung sinend sakin na lip balm hayss,0.0
mali yung dinilever saken di naman leggings inorder ko tapos may dumi pang kasama first time kong makaencounter neto super disappointed,0.0
lots of dents on the actual product itself makes ice though didnt want to return kasi tagal ako naghintay,1.0
hindi sya same quality nung una kong order kaya nga ako umorder kase ulit kasi maganda quality maliit pa yung sizes na binigay di katulad nung una,1.0
sayang ang pera sayang pera ko di man nagamit umiilaw lang di bumubuga walang lumalabas ganun na lang for display,0.0
sabi naman po mama ko mabango po sya siguro di lang po ako sanay sa ganung amoy and ibang amoy choco vanilla po kasi hanap ko still kudos parin po kasi longlasting,1.0
cotton seller ang ganda,2.0
maganda naman po sya malakas yung fan kaso maingay lang gamitin ko po sa school and good quality po mali po color but it ok maingay lang po talaga sya,1.0
all occasions not worth time please bigyan yo nalang ako coins ang arte hindi daw na meet standards eme,0.0
no damage ang items swak sa presyu maganda din ang tela nya slamat seller at ok nman ang mga orders slamat,2.0
not recomendable ok yung kulay kaso ndi halatang matibay tsaka ndi katulad nung nasa pic yung actual,0.0
makapal pero di durable sa standards ko sakto yung size nya sayo almost no allowance may feeling ako na mapupunit ko yung gitnang seam pag bumukaka ako,1.0
ang cucute po tsaka makaapal ang tela,2.0
leather leatheran yata bang dali dumating hahahahaha manipis sya and its not heavy unlike the other boots well its good for its price suggest that dont use it everyday cuz baka madaling masira but overall loevuette,1.0
order ko na sa thru grab time ko nadin na experience na kulang ang binigay nila sa order ko kakadismaya lang,0.0
manipis sakto lang din sa price sayang triny asawa ko isuot sakto lang sa kanya kaso nung itry niya yung zipper sira pala natanggal din yung zipper pero thank you pa din,1.0
no indicator para malaman kung tapos na sya sa pag charge kulang ang hangin puti sa bandang huling mga linya walang hangin ang pink ay ok buo ang hangin,1.0
mouse for consideration less expectation less disappointment nakaka suya lang same item out of sana may variety man lang,0.0
honest review items inpods na hindi gumagana basura hahaha mini fan band phone stand kinapa ko akala ko mouse na hindi pala hahaha,0.0
for its price ok ung quality yung sound maganda din ok na to kaso ang tagal ma deliver more than days ko sya na cguro kasi flash sale kaya natagalan happy nman ako sa na receive ko thank you po medyo natagalan ko na,1.0
maganda yung quality bra well packed rin maayos yung plastic susyal nka ziplock pa mabilis rin na deliver sakin up,2.0
ok bit big that is doesn serve its purpose anymore mas better kasi kung medyo masikip para naiipit tlga ang dapat ipitin,1.0
mura sana yong mga item kaso ang seller hindi marunong tumupad sa order ko nag chat pa ako sa kanya tapos nag agree pa ngunit dumating yong parsel mali instead ang size click ay double at tapos same design lang iba ibang design ang dumating at puro,0.0
ok naman may onting damage lang,1.0
mura at soft maganda po,2.0
walangya kahit kinancel na shinipped out parin,0.0
hello po ang pangit baliktad ung lense,0.0
kaka sad very disappointed hayyy,0.0
terribly poor to the poorest ni hindi man lang magcomply maayos puro automatic mes ang sinesend hindi nman ganun kamahalan pero pera parin un na nasayang malamang marami nascam ang seller na to kaya hindi na xah nagrereply maayos,0.0
thank you seller and shopee ang ganda and complete items po tsaka ang bilis dumating parcel,2.0
good ang galing neck fan sya madali gamitin thankyou,2.0
yung baby mosquito ok naman kasu yung towel na 5set hindi maganda yung tela hindi told sa picture saka hindi iba yung design parehus lang design lahat tsaka ang ninipis pa at ang liit hindi told sa picture sa set towel fast delivery naman kaso ang quality,1.0
maliit order size cause thought that its bigger size for me kasi ako dati after ko manganak lumaki ako kunti sumikip lang kunti yung mga gamit ko pero nung dumating order ko na disappoint ako kasi ang liit pala sizes nila,1.0
it not well packed received the item ipit na ang box good thing nasira ang item,1.0
maganda po ang tela nya panregalo ko ito sa pasko nag iipon na ako eh hahahahaha thank you so much shopeee and seller,2.0
mali binigay sakin ang tripod na inorder kita naman sa picture na iba dun sa naunang naorder ko nasa right side ung old purchased kahit sa ring ligh bulb at an iba ang laki nung bulb nasa right side ang old purchase,0.0
give this only stars not satisfied kasi dahil parang bumili ako tag pesos di siya accurate sa review na nababasa ko dito mabilis siya mawala as in parang dumaan lang yung amoy then after ilang minutes wala na maganda lang yung lalagyanan,1.0
sira yung isang payong sana man chinecheck nila kung sira ba hindi yung item bago ideliver para hindi sayang ung binabayad buyer hindi mo maintindhan tong mga seller na to kung gusto bang makabenta khit sira ung maibigay nkakainis will not buy,0.0
average got mine today and quickly tried it for wrist and cloth but am bit disappointed hindi sya long lasting and medyo matapang yung amoy nya sorry pero di ko talaga bet yung scent nya para kaseng may konting men perfume medyo matagal din madeliver nevertheless goods naman yung packaging and affordable,1.0
namn nya napagaling allergic rhinitis mapanlinlang what do expect china made,0.0
okay naman sana yung product kaso ibang kulay ang dumating and nadismaya ako kasi gray yung expected na color na dumating kasi yun ang pinili kong color blue ang dumating,1.0
salamat seller ang ganda ung item leget tlga god bless you more at kay kuya rider na mabait,2.0
was so disappointed at first when opened the parcel and saw the ringlight broken but when tested and switched it on surprisingly gumana at pahat button gumana from dim to dinner to brightest so napawi nman ang disappointment thank you seller shopee and rider,1.0
hi as can see po ordered pink earphone and pink cutter also flexible fan but to disappointment mali na ang kulay hindi pa tugma sa description yung cutter hindi nag ssteady yung fan hindi nabebend yung earphone imbis na pink naging blue,0.0
di ko ineexpect na ganto ang amoy sabi kase eto mabango wag talagang bibili mura mapapamura ka din sa kalalabasan,0.0
di ko pa natry sana okay naman ediit ko na lang tong review ko pag hindi okay itong electric hair removal,1.0
poor quality blue un order ko black binigay nyo sira un dlwa sayang ang pera tas un pink luma,0.0
worst experience this apaka tagal nila gumalaw not even worth the time mismanagement pa sa orders pinag antay nila ako mins which only ordered burgers the crews are laughing ang haba lane really don recommend this jollibee,0.0
